filename id form seg xpostag lem eng_translation org_tags_split processed_tags_split
P102296.conll o.col2.22.1 sze sze[barley] N sze barley ['N'] ['n']
P102296.conll o.col2.22.2 gurx(|SZE.KIN|)-a gur[reap]-a NF.V.PT gur reap "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P102296.conll o.col2.22.3 zar3 zar[sheaf] N zar sheaf ['N'] ['n']
P102296.conll o.col2.22.4 tab-ba tab[grasp]-a NF.V.PT tab grasp "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P102296.conll o.col2.22.5 ki-su7 kisur[threshing_floor] N kisur threshing_floor ['N'] ['n']
P102296.conll o.col2.22.6 gub-ba gub[assigned]-a NF.V.PT gub assigned "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P102296.conll o.col2.22.7 a-sza3 aszag[field] N aszag field ['N'] ['n']
P102296.conll o.col2.22.8 gu2-de3-na Gudena[1][-ak] PN.GEN Gudena Gudena "['PN', 'GEN']" "['pn', 'gen', 'np']"
P102296.conll o.col3.1.1 giri3 giri[foot] N giri foot ['N'] ['n']
P102296.conll o.col3.1.2 lugal-ku3-zu Lugalkuzu[1][-ak] PN.GEN Lugalkuzu Lugalkuzu "['PN', 'GEN']" "['pn', 'gen', 'np']"
P102296.conll o.col3.2.1 kiszib3 kiszib[seal] N kiszib seal ['N'] ['n']
P102296.conll o.col3.2.2 e2-gal-e-si Egalesi[1][-ak] PN.GEN Egalesi Egalesi "['PN', 'GEN']" "['pn', 'gen', 'np']"
P102296.conll o.col3.3.1 sza3-bi-ta szag[heart]-bi-ta N.3-SG-NH-POSS.ABL szag heart "['N', '3-SG-NH-POSS', 'ABL']" "['n', '3-sg-nh-poss', 'abl']"
P102296.conll o.col3.4.1 2(bur3) 2(bur)[unit] N 2(bur) unit ['N'] ['n']
P102296.conll o.col3.4.2 3(iku) 3(iku)[unit] N 3(iku) unit ['N'] ['n']
P102296.conll o.col3.4.3 GAN2 gana[field] N gana field ['N'] ['n']
P102296.conll o.col3.4.4 tug2-gur10 tuggur[plow][-a] NF.V.PT tuggur plow "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P102296.conll o.col3.4.5 x _[_] _ _ _ ['_'] ['_']
P102296.conll o.col3.4.6 ak ak[do][-a] NF.V.PT ak do "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P102296.conll o.col3.4.7 1/2(iku) 1/2(iku)[unit] N 2(iku) unit ['N'] ['n']
P102296.conll o.col3.4.8 1/4(iku) 1/4(iku)[unit] N 4(iku) unit ['N'] ['n']
P102296.conll o.col3.4.9 GAN2-ta gana[field]-ta N.ABL gana field "['N', 'ABL']" "['n', 'abl']"
P102296.conll o.col3.4.10 tug2-x _[_] _ _ _ ['_'] ['_']
P102296.conll o.col3.4.11 1(iku) 1(iku)[unit] N 1(iku) unit ['N'] ['n']
P102296.conll o.col3.4.12 GAN2-ta gana[field]-ta N.ABL gana field "['N', 'ABL']" "['n', 'abl']"
P102296.conll o.col3.4.13 gesz-ur3-ra geszur[harrow]-a NF.V.PT geszur harrow "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P102296.conll o.col3.4.14 a-ra2 ara[times] N ara times ['N'] ['n']
P102296.conll o.col3.4.15 2(disz)-kam 2(disz)[one]-ak-am NU.GEN.COP-3-SG 2(disz) one "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P102296.conll o.col3.4.16 4(iku) 4(iku)[unit] N 4(iku) unit ['N'] ['n']
P102296.conll o.col3.4.17 1/2(iku) 1/2(iku)[unit] N 2(iku) unit ['N'] ['n']
P102296.conll o.col3.4.18 GAN2-ta gana[field]-ta N.ABL gana field "['N', 'ABL']" "['n', 'abl']"
P102296.conll o.col3.5.1 a2-bi a[labor]-bi[-ø] N.3-SG-NH-POSS.ABS a labor "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P102296.conll o.col3.5.2 u4 ud[day] N ud day ['N'] ['n']
P102296.conll o.col3.5.3 5(gesz2) 5(gesz)[sixty] NU 5(gesz) sixty ['NU'] ['num']
P102296.conll o.col3.5.4 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P102296.conll o.col3.5.5 6(disz)-kam 6(disz)[one]-ak-am NU.GEN.COP-3-SG 6(disz) one "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P102296.conll o.col3.6.1 6(bur3) 6(bur)[unit] N 6(bur) unit ['N'] ['n']
P102296.conll o.col3.6.2 1(esze3) 1(esze)[unit] N 1(esze) unit ['N'] ['n']
P102296.conll o.col3.6.3 GAN2 gana[field] N gana field ['N'] ['n']
P102296.conll o.col3.6.4 tug2-gur10 tuggur[plow][-ø] N.ABS tuggur plow "['N', 'ABS']" "['n', 'abs']"
P102296.conll o.col3.6.5 ak ak[plow][-a] NF.V.PT ak plow "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P102296.conll o.col3.6.6 1/2(iku) 1/2(iku)[unit] N 2(iku) unit ['N'] ['n']
P102296.conll o.col3.6.7 1/4(iku) 1/4(iku)[unit] N 4(iku) unit ['N'] ['n']
P102296.conll o.col3.6.8 GAN2-ta gana[field]-ta N.ABL gana field "['N', 'ABL']" "['n', 'abl']"
P102296.conll o.col3.6.9 gesz-ur3-ra geszur[harrow]-a NF.V.PT geszur harrow "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P102296.conll o.col3.6.10 a-ra2 ara[times] N ara times ['N'] ['n']
P102296.conll o.col3.6.11 2(disz)-kam 2(disz)[one]-ak-am NU.GEN.COP-3-SG 2(disz) one "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P102296.conll o.col3.6.12 4(disz) 4(disz)[one] NU 4(disz) one ['NU'] ['num']
P102296.conll o.col3.6.13 1/2(iku) 1/2(iku)[unit] N 2(iku) unit ['N'] ['n']
P102296.conll o.col3.6.14 GAN2-ta gana[field]-ta N.ABL gana field "['N', 'ABL']" "['n', 'abl']"
P102296.conll o.col3.7.1 a2-bi a[labor]-bi[-ø] N.3-SG-NH-POSS.ABS a labor "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P102296.conll o.col3.7.2 u4 ud[day] N ud day ['N'] ['n']
P102296.conll o.col3.7.3 1(gesz'u) 1(gesz'u)[six_hundred] NU 1(gesz'u) six_hundred ['NU'] ['num']
P102296.conll o.col3.7.4 4(u)-kam 4(u)[ten]-ak-am NU.GEN.COP-3-SG 4(u) ten "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P102296.conll o.col3.8.1 1(bur'u) 1(bur'u)[unit] N 1(bur'u) unit ['N'] ['n']
P102296.conll o.col3.8.2 1(bur3) 1(bur)[unit] N 1(bur) unit ['N'] ['n']
P102296.conll o.col3.8.3 1(esze3) 1(esze)[unit] N 1(esze) unit ['N'] ['n']
P102296.conll o.col3.8.4 GAN2 gana[field] N gana field ['N'] ['n']
P102296.conll o.col3.8.5 gesz-ur3-ra geszur[harrow]-a NF.V.PT geszur harrow "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P102296.conll o.col3.8.6 a-ra2 ara[times] N ara times ['N'] ['n']
P102296.conll o.col3.8.7 2(disz)-kam 2(disz)[one]-ak-am NU.GEN.COP-3-SG 2(disz) one "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P102296.conll o.col3.8.8 4(disz) 4(disz)[one] NU 4(disz) one ['NU'] ['num']
P102296.conll o.col3.8.9 1/2(iku) 1/2(iku)[unit] N 2(iku) unit ['N'] ['n']
P102296.conll o.col3.8.10 GAN2-ta gana[field]-ta N.ABL gana field "['N', 'ABL']" "['n', 'abl']"
P102296.conll o.col3.9.1 a2 a[labor] N a labor ['N'] ['n']
P102296.conll o.col3.9.2 erin2-bi erin[people][-ak]-bi[-ø] N.GEN.3-SG-NH-POSS.ABS erin people "['N', 'GEN', '3-SG-NH-POSS', 'ABS']" "['n', 'gen', '3-sg-nh-poss', 'abs']"
P102296.conll o.col3.9.3 u4 ud[day] N ud day ['N'] ['n']
P102296.conll o.col3.9.4 4(gesz2) 4(gesz)[sixty] NU 4(gesz) sixty ['NU'] ['num']
P102296.conll o.col3.9.5 3(u) 3(u)[ten] NU 3(u) ten ['NU'] ['num']
P102296.conll o.col3.9.6 2(disz)-kam 2(disz)[one]-ak-am NU.GEN.COP-3-SG 2(disz) one "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P102296.conll o.col3.10.1 1(bur'u) 1(bur'u)[unit] N 1(bur'u) unit ['N'] ['n']
P102296.conll o.col3.10.2 5(bur3) 5(bur)[unit] N 5(bur) unit ['N'] ['n']
P102296.conll o.col3.10.3 2(esze3) 2(esze)[unit] N 2(esze) unit ['N'] ['n']
P102296.conll o.col3.10.4 3(iku) 3(iku)[unit] N 3(iku) unit ['N'] ['n']
P102296.conll o.col3.10.5 1/2(iku) 1/2(iku)[unit] N 2(iku) unit ['N'] ['n']
P102296.conll o.col3.10.6 GAN2 gana[field] N gana field ['N'] ['n']
P102296.conll o.col3.10.7 gesz-ur3-ra geszur[harrow]-a NF.V.PT geszur harrow "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P102296.conll o.col3.10.8 a-ra2 ara[times] N ara times ['N'] ['n']
P102296.conll o.col3.10.9 1(disz)-kam 1(disz)[one]-ak-am NU.GEN.COP-3-SG 1(disz) one "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P102296.conll o.col3.10.10 4(iku) 4(iku)[unit] N 4(iku) unit ['N'] ['n']
P102296.conll o.col3.10.11 1/2(iku) 1/2(iku)[unit] N 2(iku) unit ['N'] ['n']
P102296.conll o.col3.10.12 GAN2-ta gana[field]-ta N.ABL gana field "['N', 'ABL']" "['n', 'abl']"
P102296.conll o.col3.11.1 a2 a[labor] N a labor ['N'] ['n']
P102296.conll o.col3.11.2 erin2-bi erin[people][-ak]-bi[-ø] N.GEN.3-SG-NH-POSS.ABS erin people "['N', 'GEN', '3-SG-NH-POSS', 'ABS']" "['n', 'gen', '3-sg-nh-poss', 'abs']"
P102296.conll o.col3.11.3 u4 ud[day] N ud day ['N'] ['n']
P102296.conll o.col3.11.4 3(gesz2) 3(gesz)[sixty] NU 3(gesz) sixty ['NU'] ['num']
P102296.conll o.col3.11.5 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P102296.conll o.col3.11.6 1/3(disz)-kam 1/3(disz)[one]-ak-am NU.GEN.COP-3-SG 3(disz) one "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P102296.conll o.col3.12.1 a2 a[labor] N a labor ['N'] ['n']
P102296.conll o.col3.12.2 gesz-ur3-ra geszur[harrow]-a NF.V.PT geszur harrow "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P102296.conll o.col3.12.3 u3 u[and] CNJ u and ['CNJ'] ['cnjcoo']
P102296.conll o.col3.12.4 tug2-gurx(|SZE.KIN|) tuggur[plow][-a][-ak] NF.V.PT.GEN tuggur plow "['NF', 'V', 'PT', 'GEN']" "['nf', 'vblex', 'pt', 'gen']"
P102296.conll o.col3.13.1 3(bur'u) 3(bur'u)[unit] N 3(bur'u) unit ['N'] ['n']
P102296.conll o.col3.13.2 1(bur3) 1(bur)[unit] N 1(bur) unit ['N'] ['n']
P102296.conll o.col3.13.3 1(esze3) 1(esze)[unit] N 1(esze) unit ['N'] ['n']
P102296.conll o.col3.13.4 3(iku) 3(iku)[unit] N 3(iku) unit ['N'] ['n']
P102296.conll o.col3.13.5 1/2(iku) 1/2(iku)[unit] N 2(iku) unit ['N'] ['n']
P102296.conll o.col3.13.6 GAN2 gana[field] N gana field ['N'] ['n']
P102296.conll o.col3.13.7 ... _[_] _ _ _ ['_'] ['_']
P102296.conll o.col3.14.1 4(bur3) 4(bur)[unit] N 4(bur) unit ['N'] ['n']
P102296.conll o.col3.14.2 3(iku) 3(iku)[unit] N 3(iku) unit ['N'] ['n']
P102296.conll o.col3.14.3 GAN2 gana[field] N gana field ['N'] ['n']
P102296.conll o.col3.14.4 szuku szukur[ration] N szukur ration ['N'] ['n']
P102296.conll o.col3.14.5 ... _[_] _ _ _ ['_'] ['_']
P102296.conll o.col3.15.1 uru4-a uru[sow]-a NF.V.PT uru sow "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P102296.conll o.col3.15.2 2(iku) 2(iku)[unit] N 2(iku) unit ['N'] ['n']
P102296.conll o.col3.15.3 GAN2-ta gana[field]-ta N.ABL gana field "['N', 'ABL']" "['n', 'abl']"
P102296.conll o.col3.15.4 ... _[_] _ _ _ ['_'] ['_']
P102296.conll o.col3.16.1 a2 a[labor] N a labor ['N'] ['n']
P102296.conll o.col3.16.2 erin2-bi erin[people][-ak]-bi[-ø] N.GEN.3-SG-NH-POSS.ABS erin people "['N', 'GEN', '3-SG-NH-POSS', 'ABS']" "['n', 'gen', '3-sg-nh-poss', 'abs']"
P102296.conll o.col3.16.3 u4 ud[day] N ud day ['N'] ['n']
P102296.conll o.col3.16.4 1(gesz'u) 1(gesz'u)[six_hundred] NU 1(gesz'u) six_hundred ['NU'] ['num']
P102296.conll o.col3.16.5 6(gesz2) 6(gesz)[sixty] NU 6(gesz) sixty ['NU'] ['num']
P102296.conll o.col3.16.6 3(disz) 3(disz)[one] NU 3(disz) one ['NU'] ['num']
P102296.conll o.col3.16.7 2/3(disz)-kam 2/3(disz)[one]-ak-am NU.GEN.COP-3-SG 3(disz) one "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P102296.conll o.col3.17.1 a2 a[labor] N a labor ['N'] ['n']
P102296.conll o.col3.17.2 numun-na numun[seed]-ak N.GEN numun seed "['N', 'GEN']" "['n', 'gen']"
P102296.conll o.col3.18.1 3(gesz'u) 3(gesz'u)[six_hundred] NU 3(gesz'u) six_hundred ['NU'] ['num']
P102296.conll o.col3.18.2 3(gesz2) 3(gesz)[sixty] NU 3(gesz) sixty ['NU'] ['num']
P102296.conll o.col3.18.3 5(u) 5(u)[ten] NU 5(u) ten ['NU'] ['num']
P102296.conll o.col3.18.4 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P102296.conll o.col3.18.5 ... _[_] _ _ _ ['_'] ['_']
P102296.conll o.col3.18.6 al al[hoeing] N al hoeing ['N'] ['n']
P102296.conll o.col3.18.7 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P102296.conll o.col3.18.8 sar-ta sar[unit]-ta N.ABL sar unit "['N', 'ABL']" "['n', 'abl']"
P102296.conll o.col3.19.1 a2-bi a[labor]-bi[-ø] N.3-SG-NH-POSS.ABS a labor "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P102296.conll o.col3.19.2 u4 ud[day] N ud day ['N'] ['n']
P102296.conll o.col3.19.3 6(gesz2) 6(gesz)[sixty] NU 6(gesz) sixty ['NU'] ['num']
P102296.conll o.col3.19.4 4(u) 4(u)[ten] NU 4(u) ten ['NU'] ['num']
P102296.conll o.col3.19.5 7(disz)-kam 7(disz)[one]-ak-am NU.GEN.COP-3-SG 7(disz) one "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P102296.conll o.col3.20.1 1(gesz2) 1(gesz)[sixty] NU 1(gesz) sixty ['NU'] ['num']
P102296.conll o.col3.20.2 3(u) 3(u)[ten] NU 3(u) ten ['NU'] ['num']
P102296.conll o.col3.20.3 6(disz) 6(disz)[one] NU 6(disz) one ['NU'] ['num']
P102296.conll o.col3.20.4 sar sar[unit] N sar unit ['N'] ['n']
P102296.conll o.col3.20.5 ... _[_] _ _ _ ['_'] ['_']
P102296.conll o.col3.20.6 al al[hoeing] N al hoeing ['N'] ['n']
P102296.conll o.col3.20.7 n _(_)[_] NU _(_) _ ['NU'] ['num']
P102296.conll o.col3.20.8 sar-ta sar[unit]-ta N.ABL sar unit "['N', 'ABL']" "['n', 'abl']"
P102296.conll o.col4.1.1 a2-bi a[labor]-bi[-ø] N.3-SG-NH-POSS.ABS a labor "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P102296.conll o.col4.1.2 u4 ud[day] N ud day ['N'] ['n']
P102296.conll o.col4.1.3 n-kam _(_)[_]-ak-am NU.GEN.COP-3-SG _(_) _ "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P102296.conll r.col3.1'.1 ...-da _[_] _ _ _ ['_'] ['_']
P102296.conll r.col3.1'.2 i7 id[river] N id river ['N'] ['n']
P102296.conll r.col3.1'.3 ... _[_] _ _ _ ['_'] ['_']
P102296.conll r.col3.1'.4 ur4-ra-du _[unknown] _ _ unknown ['_'] ['_']
P102296.conll r.col3.2'.1 kiszib3-bi kiszib[seal]-bi[-ø] N.3-SG-NH-POSS.ABS kiszib seal "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P102296.conll r.col3.2'.2 2(disz)-am3 2(disz)[one][-ø]-am NU.ABS.COP-3-SG 2(disz) one "['NU', 'ABS', 'COP-3-SG']" "['num', 'abs', 'cop-3-sg']"
P102296.conll r.col3.3'.1 kiszib3 kiszib[seal] N kiszib seal ['N'] ['n']
P102296.conll r.col3.3'.2 lugal-ku3-zu Lugalkuzu[1] PN Lugalkuzu Lugalkuzu ['PN'] "['pn', 'np']"
P102296.conll r.col3.3'.3 sukkal sukkal[secretary][-ak] N.GEN sukkal secretary "['N', 'GEN']" "['n', 'gen']"
P102296.conll r.col3.4'.1 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P102296.conll r.col3.4'.2 gurusz gurusz[male] N gurusz male ['N'] ['n']
P102296.conll r.col3.4'.3 gu4-e-us2-sa gude'usa[lowest_quality] N gude'usa lowest_quality ['N'] ['n']
P102296.conll r.col3.5'.1 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P102296.conll r.col3.5'.2 gurusz gurusz[male] N gurusz male ['N'] ['n']
P102296.conll r.col3.5'.3 a-sza3-da aszag[field]-da N.COM aszag field "['N', 'COM']" "['n', 'com']"
P102296.conll r.col3.5'.4 tusz-a tusz[dewell]-a NF.V.PT tusz dewell "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P102296.conll r.col3.6'.1 iti iti[month] N iti month ['N'] ['n']
P102296.conll r.col3.6'.2 4(disz)-sze3 4(disz)[one]-sze NU.TERM 4(disz) one "['NU', 'TERM']" "['num', 'term']"
P102296.conll r.col3.7'.1 a2-bi a[labor]-bi[-ø] N.3-SG-NH-POSS.ABS a labor "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P102296.conll r.col3.7'.2 u4 ud[day] N ud day ['N'] ['n']
P102296.conll r.col3.7'.3 2(gesz'u)-kam 2(gesz'u)[six_hundred]-ak-am NU.GEN.COP-3-SG 2(gesz'u) six_hundred "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P102296.conll r.col3.8'.1 iti iti[month] N iti month ['N'] ['n']
P102296.conll r.col3.8'.2 ezem-{d}szul-gi-ta Ezemszulgir[1]-ta MN.ABL Ezemszulgir Ezemszulgir "['MN', 'ABL']" "['mn', 'abl', 'np']"
P102296.conll r.col3.9'.1 iti iti[month] N iti month ['N'] ['n']
P102296.conll r.col3.9'.2 diri-sze3 diri[intercalary_month]-sze N.TERM diri intercalary_month "['N', 'TERM']" "['n', 'term']"
P102296.conll r.col3.10'.1 1/2(disz) 1/2(disz)[one] NU 2(disz) one ['NU'] ['num']
P102296.conll r.col3.10'.2 iri-bar-re Iribare[1] PN Iribare Iribare ['PN'] "['pn', 'np']"
P102296.conll r.col3.11'.1 1/2(disz) 1/2(disz)[one] NU 2(disz) one ['NU'] ['num']
P102296.conll r.col3.11'.2 ur-{d}suen Ursuen[1] PN Ursuen Ursuen ['PN'] "['pn', 'np']"
P102296.conll r.col3.12'.1 1/2(disz) 1/2(disz)[one] NU 2(disz) one ['NU'] ['num']
P102296.conll r.col3.12'.2 a-kal-la Akala[1] PN Akala Akala ['PN'] "['pn', 'np']"
P102296.conll r.col3.13'.1 1/2(disz) 1/2(disz)[one] NU 2(disz) one ['NU'] ['num']
P102296.conll r.col3.13'.2 nimgir-di-de3 Nimgirdide[1] PN Nimgirdide Nimgirdide ['PN'] "['pn', 'np']"
P102296.conll r.col3.14'.1 iti iti[month] N iti month ['N'] ['n']
P102296.conll r.col3.14'.2 4(disz)-sze3 4(disz)[one]-sze NU.TERM 4(disz) one "['NU', 'TERM']" "['num', 'term']"
P102296.conll r.col3.15'.1 a2-bi a[labor]-bi N.3-SG-NH-POSS a labor "['N', '3-SG-NH-POSS']" "['n', '3-sg-nh-poss']"
P102296.conll r.col3.15'.2 u4 ud[day] N ud day ['N'] ['n']
P102296.conll r.col3.15'.3 4(gesz2)-kam 4(gesz)[sixty]-ak-am NU.GEN.COP-3-SG 4(gesz) sixty "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P102296.conll r.col3.16'.1 a2 a[labor] N a labor ['N'] ['n']
P102296.conll r.col3.16'.2 u4-du8-a uduh[days_off]-'a N.L1 uduh days_off "['N', 'L1']" "['n', 'l1']"
P102296.conll r.col3.16'.3 dumu-gi7 dumugi[citizen] N dumugi citizen ['N'] ['n']
P102296.conll r.col3.16'.4 sza3-gu4 szagu[ox-driver] N _ _ ['N'] ['n']
P102296.conll r.col3.16'.5 x _[_] _ _ _ ['_'] ['_']
P102296.conll r.col3.17'.1 1(gesz2) 1(gesz)[sixty] NU 1(gesz) sixty ['NU'] ['num']
P102296.conll r.col3.17'.2 6(disz) 6(disz)[one] NU 6(disz) one ['NU'] ['num']
P102296.conll r.col3.17'.3 gurusz gurusz[male] N gurusz male ['N'] ['n']
P102296.conll r.col3.17'.4 u4 ud[day] N ud day ['N'] ['n']
P102296.conll r.col3.17'.5 1(disz)-sze3 1(disz)[one]-sze NU.TERM 1(disz) one "['NU', 'TERM']" "['num', 'term']"
P102296.conll r.col3.18'.1 a2 a[labor] N a labor ['N'] ['n']
P102296.conll r.col3.18'.2 u4-du8-a uduh[days_off]-'a N.L1 uduh days_off "['N', 'L1']" "['n', 'l1']"
P102296.conll r.col3.18'.3 ug3-IL2 uggaga[porter] N uggaga porter ['N'] ['n']
P102296.conll r.col3.18'.4 sza3-gu4 szagu[ox-driver] N _ _ ['N'] ['n']
P102296.conll r.col3.19'.1 2(u) 2(u)[ten] NU 2(u) ten ['NU'] ['num']
P102296.conll r.col3.19'.2 4(disz) 4(disz)[one] NU 4(disz) one ['NU'] ['num']
P102296.conll r.col3.19'.3 gurusz gurusz[male] N gurusz male ['N'] ['n']
P102296.conll r.col3.19'.4 u4 ud[day] N ud day ['N'] ['n']
P102296.conll r.col3.19'.5 1(disz)-sze3 1(disz)[one]-sze NU.TERM 1(disz) one "['NU', 'TERM']" "['num', 'term']"
P102296.conll r.col3.20'.1 nibru{ki} Nibru[1][-'a] SN.L1 Nibru Nibru "['SN', 'L1']" "['sn', 'l1', 'np']"
P102296.conll r.col3.20'.2 ma2 ma[ship] N ma ship ['N'] ['n']
P102296.conll r.col3.20'.3 sze sze[barley][-ak] N.GEN sze barley "['N', 'GEN']" "['n', 'gen']"
P102296.conll r.col3.20'.4 gid2-da gid[drag]-a NF.V.PT gid drag "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P102296.conll r.col3.21'.1 kiszib3 kiszib[seal] N kiszib seal ['N'] ['n']
P102296.conll r.col3.21'.2 bi2-du11-ga Biduga[1][-ak] PN.GEN Biduga Biduga "['PN', 'GEN']" "['pn', 'gen', 'np']"
P102296.conll r.col4.1'.1 szunigin szunigin[total] N szunigin total ['N'] ['n']
P102296.conll r.col4.1'.2 2(szar2) 2(szar)[thirty-six_hundred] NU _ _ ['NU'] ['num']
P102296.conll r.col4.1'.3 4(gesz'u) 4(gesz'u)[six_hundred] NU 4(gesz'u) six_hundred ['NU'] ['num']
P102296.conll r.col4.1'.4 9(gesz2) 9(gesz)[sixty] NU 9(gesz) sixty ['NU'] ['num']
P102296.conll r.col4.1'.5 3(u) 3(u)[ten] NU 3(u) ten ['NU'] ['num']
P102296.conll r.col4.1'.6 9(disz) 9(disz)[one] NU 9(disz) one ['NU'] ['num']
P102296.conll r.col4.1'.7 5/6(disz) 5/6(disz)[one] NU 6(disz) one ['NU'] ['num']
P102296.conll r.col4.1'.8 gurusz gurusz[male][-ø] N.ABS gurusz male "['N', 'ABS']" "['n', 'abs']"
P102296.conll r.col4.1'.9 u4 ud[day] N ud day ['N'] ['n']
P102296.conll r.col4.1'.10 1(disz)-sze3 1(disz)[one]-sze NU.TERM 1(disz) one "['NU', 'TERM']" "['num', 'term']"
P102296.conll r.col4.2'.1 zi-ga-am3 zig[expend]-a[-ø]-am NF.V.PT.ABS.COP-3-SG zig expend "['NF', 'V', 'PT', 'ABS', 'COP-3-SG']" "['nf', 'vblex', 'pt', 'abs', 'cop-3-sg']"
P102296.conll r.col4.3'.1 la2-ia3 la'u[arrears] N la'u arrears ['N'] ['n']
P102296.conll r.col4.3'.2 2(u) 2(u)[ten] NU 2(u) ten ['NU'] ['num']
P102296.conll r.col4.3'.3 9(disz) 9(disz)[one] NU 9(disz) one ['NU'] ['num']
P102296.conll r.col4.3'.4 2/3(disz) 2/3(disz)[one] NU 3(disz) one ['NU'] ['num']
P102296.conll r.col4.3'.5 gurusz gurusz[male] N gurusz male ['N'] ['n']
P102296.conll r.col4.3'.6 u4 ud[day] N ud day ['N'] ['n']
P102296.conll r.col4.3'.7 1(disz)-sze3 1(disz)[one]-sze NU.TERM 1(disz) one "['NU', 'TERM']" "['num', 'term']"
P102296.conll r.col5.1'.1 nig2-ka9-ak nigSZID[account] N nigSZID account ['N'] ['n']
P102296.conll r.col5.1'.2 a2 a[labor] N a labor ['N'] ['n']
P102296.conll r.col5.1'.3 erin2-na erin[people]  erin people [''] ['']
P102296.conll r.col5.2'.1 lugal-ku3-zu Lugalkuzu[1] PN Lugalkuzu Lugalkuzu ['PN'] "['pn', 'np']"
P102296.conll r.col5.2'.2 nu-banda3-gu4 nubandagu[ox_overseer][-ak][-ak][-ak] N.GEN.GEN.GEN nubandagu ox_overseer "['N', 'GEN', 'GEN', 'GEN']" "['n', 'gen', 'gen', 'gen']"
P102296.conll r.col5.3'.1 mu mu[year] N mu year ['N'] ['n']
P102296.conll r.col5.3'.2 us2-sa us[follow]-a NF.V.PT us follow "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P102296.conll r.col5.3'.3 ki-masz{ki} Kimasz[1][-ø] SN.ABS Kimasz Kimasz "['SN', 'ABS']" "['sn', 'abs', 'np']"
P102296.conll r.col5.3'.4 ba-hul ba-hulu[destroy][-ø] MID.V.3-SG-S ba-hulu destroy "['MID', 'V', '3-SG-S']" "['mid', 'vblex', '3-sg-s']"
P455675.conll a.1.1 lu2-ma2-gur8-re Lumagure[1] PN Lumagure Lumagure ['PN'] "['pn', 'np']"
P455675.conll a.2.1 dub-sar dubsar[scribe] N dubsar scribe ['N'] ['n']
P455675.conll a.3.1 dumu dumu[child] N dumu child ['N'] ['n']
P455675.conll a.3.2 e2-di Edi[1] PN Edi Edi ['PN'] "['pn', 'np']"
P455675.conll a.4.1 nu-esz3 nu'eszak[priest] N nu'eszak priest ['N'] ['n']
