filename id form seg xpostag lem eng_translation org_tags_split processed_tags_split
P118388.conll 178 1/2(disz) 1/2(disz)[one] NU 1/2(disz) one ['NU'] ['num']
P118388.conll 179 gin2 gig[unit] N gig unit ['N'] ['n']
P118388.conll 180 i3-nun inun[ghee] N inun ghee ['N'] ['n']
P118388.conll 181 gur gur[unit] N gur unit ['N'] ['n']
P118388.conll 182 szunigin szunigin[total] N szunigin total ['N'] ['n']
P118388.conll 183 2(u) 2(u)[ten] NU 2(u) ten ['NU'] ['num']
P118388.conll 184 3(barig) 3(bariga)[unit] N 3(bariga) unit ['N'] ['n']
P118388.conll 185 4(ban2) 4(ban)[unit] N 4(ban) unit ['N'] ['n']
P118388.conll 186 8(disz) 8(disz)[one] NU 8(disz) one ['NU'] ['num']
P118388.conll 187 2/3(disz) 2/3(disz)[one] NU 2/3(disz) one ['NU'] ['num']
P118388.conll 188 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 189 8(disz) 8(disz)[one] NU 8(disz) one ['NU'] ['num']
P118388.conll 190 gin2 gig[unit] N gig unit ['N'] ['n']
P118388.conll 191 ga-UD@g _[kak.cheese] PN _ kak-cheese ['PN'] "['pn', 'np']"
P118388.conll 192 gur gur[unit] N gur unit ['N'] ['n']
P118388.conll 193 sza3-bi-ta szag[heart]-bi-ta N.3-SG-NH-POSS.ABL szag heart "['N', '3-SG-NH-POSS', 'ABL']" "['n', '3-sg-nh-poss', 'abl']"
P118388.conll 194 3(barig) 3(bariga)[unit] N 3(bariga) unit ['N'] ['n']
P118388.conll 195 4(disz) 4(disz)[one] NU 4(disz) one ['NU'] ['num']
P118388.conll 196 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 197 i3-nun inun[ghee] N inun ghee ['N'] ['n']
P118388.conll 198 2(ban2) 2(ban)[unit] N 2(ban) unit ['N'] ['n']
P118388.conll 199 9(disz) 9(disz)[one] NU 9(disz) one ['NU'] ['num']
P118388.conll 200 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 201 ga ga[milk] N ga milk ['N'] ['n']
P118388.conll 202 gazi gazi[condiment] N gazi condiment ['N'] ['n']
P118388.conll 203 2(barig) 2(bariga)[unit] N 2(bariga) unit ['N'] ['n']
P118388.conll 204 4(ban2) 4(ban)[unit] N 4(ban) unit ['N'] ['n']
P118388.conll 205 4(disz) 4(disz)[one] NU 4(disz) one ['NU'] ['num']
P118388.conll 206 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 207 ga-UD@g _[kak.cheese] PN _ kak-cheese ['PN'] "['pn', 'np']"
P118388.conll 208 giri3 giri[foot] N giri foot ['N'] ['n']
P118388.conll 209 ur-{d}szakkan Urszakkan[1][-ra] PN.DAT-H Urszakkan Urszakkan "['PN', 'DAT-H']" "['pn', 'dat-h', 'np']"
P118388.conll 210 1(asz) 1(asz)[one] NU 1(asz) one ['NU'] ['num']
P118388.conll 211 3(barig) 3(bariga)[unit] N 3(bariga) unit ['N'] ['n']
P118388.conll 212 2(ban2) 2(ban)[unit] N 2(ban) unit ['N'] ['n']
P118388.conll 213 8(disz) 8(disz)[one] NU 8(disz) one ['NU'] ['num']
P118388.conll 214 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 215 ga-szex(SIG7)-a _[yellowed.milk] DN _ yellowed-milk ['DN'] "['dn', 'np']"
P118388.conll 216 gur gur[unit] N gur unit ['N'] ['n']
P118388.conll 217 giri3 giri[foot] N giri foot ['N'] ['n']
P118388.conll 218 kas4 kas[runner][-ra] N.DAT-H kas runner "['N', 'DAT-H']" "['n', 'dat-h']"
P118388.conll 219 zi-ga zig[expend]-a NF.V.PT zig expend "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P118388.conll 220 bala-a bala[tax][-ak]-'a N.GEN.L1 bala tax "['N', 'GEN', 'L1']" "['n', 'gen', 'l1']"
P118388.conll 221 mu mu[year] N mu year ['N'] ['n']
P118388.conll 222 {d}amar-{d}suen Amarsuen[1] RN Amarsuen Amarsuen ['RN'] "['rn', 'np']"
P118388.conll 223 lugal-e lugal[king]-e N.ERG lugal king "['N', 'ERG']" "['n', 'erg']"
P118388.conll 224 ur-bi2-lum{ki} Urbilum[1][-ø] SN.ABS Urbilum Urbilum "['SN', 'ABS']" "['sn', 'abs', 'np']"
P118388.conll 225 mu-hul mu[-n]-hulu[destroy][-ø] VEN.3-SG-H-A.V.3-SG-P mu -n "['VEN', '3-SG-H-A', 'V', '3-SG-P']" "['ven', '3-sg-h-a', 'vblex', '3-sg-p']"
P118388.conll 226 2(barig) 2(bariga)[unit] N 2(bariga) unit ['N'] ['n']
P118388.conll 227 3(ban2) 3(ban)[unit] N 3(ban) unit ['N'] ['n']
P118388.conll 228 8(disz) 8(disz)[one] NU 8(disz) one ['NU'] ['num']
P118388.conll 229 1/3(disz) 1/3(disz)[one] NU 1/3(disz) one ['NU'] ['num']
P118388.conll 230 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 231 i3-nun inun[ghee] N inun ghee ['N'] ['n']
P118388.conll 232 4(ban2) 4(ban)[unit] N 4(ban) unit ['N'] ['n']
P118388.conll 233 6(disz) 6(disz)[one][-sze] NU 6(disz) one ['NU'] ['num']
P118388.conll 234 1/3(disz) 1/3(disz)[one] NU 1/3(disz) one ['NU'] ['num']
P118388.conll 235 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 236 ga ga[milk] N ga milk ['N'] ['n']
P118388.conll 237 gazi gazi[condiment] N gazi condiment ['N'] ['n']
P118388.conll 238 1(barig) 1(bariga)[unit] N 1(bariga) unit ['N'] ['n']
P118388.conll 239 1(ban2) 1(ban)[unit] N 1(ban) unit ['N'] ['n']
P118388.conll 240 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P118388.conll 241 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 242 ga-UD@g _[kak.cheese] PN _ kak-cheese ['PN'] "['pn', 'np']"
P118388.conll 243 giri3 giri[foot] N giri foot ['N'] ['n']
P118388.conll 244 ur-{d}szakkan Urszakkan[1][-ra] PN.DAT-H Urszakkan Urszakkan "['PN', 'DAT-H']" "['pn', 'dat-h', 'np']"
P118388.conll 245 1(asz) 1(asz)[one] NU 1(asz) one ['NU'] ['num']
P118388.conll 246 3(barig) 3(bariga)[unit] N 3(bariga) unit ['N'] ['n']
P118388.conll 247 8(disz) 8(disz)[one] NU 8(disz) one ['NU'] ['num']
P118388.conll 248 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 249 ga-szex(SIG7)-a _[yellowed.milk] DN _ yellowed-milk ['DN'] "['dn', 'np']"
P118388.conll 250 gur gur[unit] N gur unit ['N'] ['n']
P118388.conll 251 5(ban2) 5(ban)[unit] N 5(ban) unit ['N'] ['n']
P118388.conll 252 4(disz) 4(disz)[one] NU 4(disz) one ['NU'] ['num']
P118388.conll 253 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 254 ga-UD@g _[kak.cheese] PN _ kak-cheese ['PN'] "['pn', 'np']"
P118388.conll 255 giri3 giri[foot] N giri foot ['N'] ['n']
P118388.conll 256 kas4 kas[runner][-ra] N.DAT-H kas runner "['N', 'DAT-H']" "['n', 'dat-h']"
P118388.conll 257 zi-ga zig[expend]-a NF.V.PT zig expend "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P118388.conll 258 <bala-a> bala[tax][-ak]-'a N.GEN.L1 bala tax "['N', 'GEN', 'L1']" "['n', 'gen', 'l1']"
P118388.conll 259 mu mu[year] N mu year ['N'] ['n']
P118388.conll 260 ku3 kug[silver] N kug silver ['N'] ['n']
P118388.conll 261 gu-za guza[chair][-ø] N guza chair ['N'] ['n']
P118388.conll 262 {d}en-lil2-la2 Enlil[1][-ak][-ø] DN.GEN Enlil Enlil "['DN', 'GEN']" "['dn', 'gen', 'np']"
P118388.conll 263 ba-dim2 ba-dim[create][-ø] MID.V.3-SG-S ba-dim create "['MID', 'V', '3-SG-S']" "['mid', 'vblex', '3-sg-s']"
P118388.conll 264 1/3(disz) 1/3(disz)[one] NU 1/3(disz) one ['NU'] ['num']
P118388.conll 265 ma-na mana[unit] N mana unit ['N'] ['n']
P118388.conll 266 1(disz) 1(disz)[one] NU 1(disz) one ['NU'] ['num']
P118388.conll 267 gin2 gig[unit] N gig unit ['N'] ['n']
P118388.conll 268 ku3-babbar kugbabbar[silver] N kugbabbar silver ['N'] ['n']
P118388.conll 269 a-ra2 ara[times] N ara times ['N'] ['n']
P118388.conll 270 1(disz)-kam 1(disz)[one]-ak-am NU.GEN.COP-3-SG 1(disz) one "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P118388.conll 271 2/3(disz) 2/3(disz)[one] NU 2/3(disz) one ['NU'] ['num']
P118388.conll 272 ma-na mana[unit] N mana unit ['N'] ['n']
P118388.conll 273 8(disz) 8(disz)[one] NU 8(disz) one ['NU'] ['num']
P118388.conll 274 1/2(disz) 1/2(disz)[one] NU 1/2(disz) one ['NU'] ['num']
P118388.conll 275 gin2 gig[unit] N gig unit ['N'] ['n']
P118388.conll 276 ku3 kug[silver] N kug silver ['N'] ['n']
P118388.conll 277 a-ra2 ara[times] N ara times ['N'] ['n']
P118388.conll 278 2(disz)-kam 2(disz)[one]-ak-am NU.GEN.COP-3-SG 2(disz) one "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P118388.conll 279 giri3 giri[foot] N giri foot ['N'] ['n']
P118388.conll 280 lu2-kal-la Lukala[1][-ra] PN.GEN Lukala Lukala "['PN', 'GEN']" "['pn', 'gen', 'np']"
P118388.conll 281 9(disz) 9(disz)[one] NU 9(disz) one ['NU'] ['num']
P118388.conll 282 gin2 gig[unit] N gig unit ['N'] ['n']
P118388.conll 283 ku3 kug[silver] N kug silver ['N'] ['n']
P118388.conll 284 giri3 giri[foot] N giri foot ['N'] ['n']
P118388.conll 285 ur-{d}szara2 Urszara[1] PN Urszara Urszara ['PN'] "['pn', 'np']"
P118388.conll 286 sza13-dub-ba bisagdubak[archivist] N bisagdubak archivist ['N'] ['n']
P118388.conll 287 9(disz) 9(disz)[one] NU 9(disz) one ['NU'] ['num']
P118388.conll 288 2/3(disz) 2/3(disz)[one] NU 2/3(disz) one ['NU'] ['num']
P118388.conll 289 gin2 gig[unit] N gig unit ['N'] ['n']
P118388.conll 290 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P118388.conll 291 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P118388.conll 292 sze sze[barley] N sze barley ['N'] ['n']
P118388.conll 293 ku3 kug[silver] N kug silver ['N'] ['n']
P118388.conll 294 giri3 giri[foot] N giri foot ['N'] ['n']
P118388.conll 295 lu2-zabala3{ki} _[Lu-Zabala] PN _ Lu-Zabala ['PN'] "['pn', 'np']"
P118388.conll 296 sag sag[head] N sag head ['N'] ['n']
P118388.conll 297 na4-bi _[stone.overhead] N _ stone-overhead ['N'] ['n']
P118388.conll 298 1(disz) 1(disz)[one] NU 1(disz) one ['NU'] ['num']
P118388.conll 299 1/3(disz) 1/3(disz)[one] NU 1/3(disz) one ['NU'] ['num']
P118388.conll 300 gin2 gig[unit] N gig unit ['N'] ['n']
P118388.conll 301 2/3(disz) 2/3(disz)[one] NU 2/3(disz) one ['NU'] ['num']
P118388.conll 302 sze sze[barley] N sze barley ['N'] ['n']
P118388.conll 303 ku3 kug[silver] N kug silver ['N'] ['n']
P118388.conll 304 i3-nun-bi _[its.butter.oil] N.3-SG-NH-POSS.ABS _ its-butter-oil "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P118388.conll 305 2(asz) 2(asz)[one] NU 2(asz) one ['NU'] ['num']
P118388.conll 306 4(barig) 4(bariga)[unit] N 4(bariga) unit ['N'] ['n']
P118388.conll 307 5(ban2) 5(ban)[unit] N 5(ban) unit ['N'] ['n']
P118388.conll 308 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P118388.conll 309 2/3(disz) 2/3(disz)[one] NU 2/3(disz) one ['NU'] ['num']
P118388.conll 310 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 311 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P118388.conll 312 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P118388.conll 313 gin2 gig[unit] N gig unit ['N'] ['n']
P118388.conll 314 gur gur[unit] N gur unit ['N'] ['n']
P118388.conll 315 1(ban2) 1(ban)[unit] N 1(ban) unit ['N'] ['n']
P118388.conll 316 4(disz) 4(disz)[one] NU 4(disz) one ['NU'] ['num']
P118388.conll 317 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 318 i3-nun inun[ghee] N inun ghee ['N'] ['n']
P118388.conll 319 2(ban2) 2(ban)[unit] N 2(ban) unit ['N'] ['n']
P118388.conll 320 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P118388.conll 321 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 322 ga-szex(SIG7)-a _[yellowed.milk] DN _ yellowed-milk ['DN'] "['dn', 'np']"
P118388.conll 323 sa2-du11 sadug[offerings] N sadug offerings ['N'] ['n']
P118388.conll 324 a-ra2 ara[times] N ara times ['N'] ['n']
P118388.conll 325 1(disz)-kam 1(disz)[one]-ak-am NU.GEN.COP-3-SG 1(disz) one "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P118388.conll 326 3(disz) 3(disz)[one] NU 3(disz) one ['NU'] ['num']
P118388.conll 327 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 328 i3-nun inun[ghee] N inun ghee ['N'] ['n']
P118388.conll 329 sa2-du11 sadug[offerings] N sadug offerings ['N'] ['n']
P118388.conll 330 a-ra2 ara[times] N ara times ['N'] ['n']
P118388.conll 331 2(disz)-kam 2(disz)[one]-ak-am NU.GEN.COP-3-SG 2(disz) one "['NU', 'GEN', 'COP-3-SG']" "['num', 'gen', 'cop-3-sg']"
P118388.conll 332 1(barig) 1(bariga)[unit] N 1(bariga) unit ['N'] ['n']
P118388.conll 333 ga-szex(SIG7)-a _[yellowed.milk] DN _ yellowed-milk ['DN'] "['dn', 'np']"
P118388.conll 334 gibil-sze3 _[barig] NF.V.ABS.TERM _ barig "['NF', 'V', 'ABS', 'TERM']" "['nf', 'vblex', 'abs', 'term']"
P118388.conll 335 kasz-de2-a kaszdea[banquet][-sze] N kaszdea banquet ['N'] ['n']
P118388.conll 336 lugal lugal[king] N lugal king ['N'] ['n']
P118388.conll 337 umma{ki}-sze3 _[to.Umma] SN.GEN.TERM _ to-Umma "['SN', 'GEN', 'TERM']" "['sn', 'gen', 'term', 'np']"
P118388.conll 338 gen-na gen[go]-a NF.V.PT gen go "['NF', 'V', 'PT']" "['nf', 'vblex', 'pt']"
P118388.conll 339 kiszib3-bi kiszib[seal]-bi[-ø] N.3-SG-NH-POSS.ABS kiszib seal "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P118388.conll 340 4(disz)-am3 4(disz)[one][-ø]-am NU.ABS.COP-3-SG 4(disz) one "['NU', 'ABS', 'COP-3-SG']" "['num', 'abs', 'cop-3-sg']"
P118388.conll 341 ugu2 ugu[capital] N ugu capital ['N'] ['n']
P118388.conll 342 lu2-kal-la Lukala[1][-ra] PN.GEN Lukala Lukala "['PN', 'GEN']" "['pn', 'gen', 'np']"
P118388.conll 343 ga2-ga2-dam gar-gar[place]-ed-am NF.V.RDP.F.COP-3-SG gar-gar place "['NF', 'V', 'RDP', 'F', 'COP-3-SG']" "['nf', 'vblex', 'rdp', 'f', 'cop-3-sg']"
P118388.conll 344 1(barig) 1(bariga)[unit] N 1(bariga) unit ['N'] ['n']
P118388.conll 345 1(ban2) 1(ban)[unit] N 1(ban) unit ['N'] ['n']
P118388.conll 346 8(disz) 8(disz)[one] NU 8(disz) one ['NU'] ['num']
P118388.conll 347 1/2(disz) 1/2(disz)[one] NU 1/2(disz) one ['NU'] ['num']
P118388.conll 348 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 349 i3-nun inun[ghee] N inun ghee ['N'] ['n']
P118388.conll 350 3(barig) 3(bariga)[unit] N 3(bariga) unit ['N'] ['n']
P118388.conll 351 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P118388.conll 352 2/3(disz) 2/3(disz)[one] NU 2/3(disz) one ['NU'] ['num']
P118388.conll 353 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 354 ga-UD@g _[kak.cheese] PN _ kak-cheese ['PN'] "['pn', 'np']"
P118388.conll 355 7(disz) 7(disz)[one][-sze] NU 7(disz) one ['NU'] ['num']
P118388.conll 356 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 357 ga-szex(SIG7)-a _[yellowed.milk] DN _ yellowed-milk ['DN'] "['dn', 'np']"
P118388.conll 358 kiszib3 kiszib[seal] N kiszib seal ['N'] ['n']
P118388.conll 359 lu2-kal-la Lukala[1][-ra] PN.GEN Lukala Lukala "['PN', 'GEN']" "['pn', 'gen', 'np']"
P118388.conll 360 ugu2 ugu[capital] N ugu capital ['N'] ['n']
P118388.conll 361 ur-e11-e Ure'e[1][-ak] PN Ure'e Ure'e ['PN'] "['pn', 'np']"
P118388.conll 362 ga2-ga2-dam gar-gar[place]-ed-am NF.V.RDP.F.COP-3-SG gar-gar place "['NF', 'V', 'RDP', 'F', 'COP-3-SG']" "['nf', 'vblex', 'rdp', 'f', 'cop-3-sg']"
P118388.conll 363 3(asz) 3(asz)[one] NU 3(asz) one ['NU'] ['num']
P118388.conll 364 1(barig) 1(bariga)[unit] N 1(bariga) unit ['N'] ['n']
P118388.conll 365 3(ban2) 3(ban)[unit] N 3(ban) unit ['N'] ['n']
P118388.conll 366 3(disz) 3(disz)[one] NU 3(disz) one ['NU'] ['num']
P118388.conll 367 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 368 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P118388.conll 369 1/2(disz) 1/2(disz)[one] NU 1/2(disz) one ['NU'] ['num']
P118388.conll 370 gin2 gig[unit] N gig unit ['N'] ['n']
P118388.conll 371 i3-nun inun[ghee] N inun ghee ['N'] ['n']
P118388.conll 372 gur gur[unit] N gur unit ['N'] ['n']
P118388.conll 373 1(asz) 1(asz)[one] NU 1(asz) one ['NU'] ['num']
P118388.conll 374 3(barig) 3(bariga)[unit] N 3(bariga) unit ['N'] ['n']
P118388.conll 375 5(ban2) 5(ban)[unit] N 5(ban) unit ['N'] ['n']
P118388.conll 376 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P118388.conll 377 5/6(disz) 5/6(disz)[one] NU 5/6(disz) one ['NU'] ['num']
P118388.conll 378 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 379 ga ga[milk] N ga milk ['N'] ['n']
P118388.conll 380 gazi gazi[condiment] N gazi condiment ['N'] ['n']
P118388.conll 381 gur gur[unit] N gur unit ['N'] ['n']
P118388.conll 382 4(asz) 4(asz)[one] NU 4(asz) one ['NU'] ['num']
P118388.conll 383 3(barig) 3(bariga)[unit] N 3(bariga) unit ['N'] ['n']
P118388.conll 384 2(ban2) 2(ban)[unit] N 2(ban) unit ['N'] ['n']
P118388.conll 385 3(disz) 3(disz)[one] NU 3(disz) one ['NU'] ['num']
P118388.conll 386 1/3(disz) 1/3(disz)[one] NU 1/3(disz) one ['NU'] ['num']
P118388.conll 387 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 388 ga-UD@g _[kak.cheese] PN _ kak-cheese ['PN'] "['pn', 'np']"
P118388.conll 389 gur gur[unit] N gur unit ['N'] ['n']
P118388.conll 390 3(asz) 3(asz)[one] NU 3(asz) one ['NU'] ['num']
P118388.conll 391 3(barig) 3(bariga)[unit] N 3(bariga) unit ['N'] ['n']
P118388.conll 392 5(ban2) 5(ban)[unit] N 5(ban) unit ['N'] ['n']
P118388.conll 393 ga-szex(SIG7)-a _[yellowed.milk] DN _ yellowed-milk ['DN'] "['dn', 'np']"
P118388.conll 394 gur gur[unit] N gur unit ['N'] ['n']
P118388.conll 395 kiszib3 kiszib[seal] N kiszib seal ['N'] ['n']
P118388.conll 396 ur-{d}szul-pa-e3 Urszulpa'e[1] PN Urszulpa'e Urszulpa'e ['PN'] "['pn', 'np']"
P118388.conll 397 szunigin szunigin[total] N szunigin total ['N'] ['n']
P118388.conll 398 7(asz) 7(asz)[one] NU 7(asz) one ['NU'] ['num']
P118388.conll 399 3(barig) 3(bariga)[unit] N 3(bariga) unit ['N'] ['n']
P118388.conll 400 4(ban2) 4(ban)[unit] N 4(ban) unit ['N'] ['n']
P118388.conll 401 6(disz) 6(disz)[one][-sze] NU 6(disz) one ['NU'] ['num']
P118388.conll 402 2/3(disz) 2/3(disz)[one] NU 2/3(disz) one ['NU'] ['num']
P118388.conll 403 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 404 4(disz) 4(disz)[one] NU 4(disz) one ['NU'] ['num']
P118388.conll 405 1/2(disz) 1/2(disz)[one] NU 1/2(disz) one ['NU'] ['num']
P118388.conll 406 gin2 gig[unit] N gig unit ['N'] ['n']
P118388.conll 407 i3-nun inun[ghee] N inun ghee ['N'] ['n']
P118388.conll 408 gur gur[unit] N gur unit ['N'] ['n']
P118388.conll 409 szunigin szunigin[total] N szunigin total ['N'] ['n']
P118388.conll 410 2(asz) 2(asz)[one] NU 2(asz) one ['NU'] ['num']
P118388.conll 411 8(disz) 8(disz)[one] NU 8(disz) one ['NU'] ['num']
P118388.conll 412 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 413 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P118388.conll 414 gin2 gig[unit] N gig unit ['N'] ['n']
P118388.conll 415 ga ga[milk] N ga milk ['N'] ['n']
P118388.conll 416 gazi gazi[condiment] N gazi condiment ['N'] ['n']
P118388.conll 417 gur gur[unit] N gur unit ['N'] ['n']
P118388.conll 418 ga-UD@g-bi _[its.kak.cheese] N _ its-kak-cheese ['N'] ['n']
P118388.conll 419 3(asz) 3(asz)[one] NU 3(asz) one ['NU'] ['num']
P118388.conll 420 1(ban2) 1(ban)[unit] N 1(ban) unit ['N'] ['n']
P118388.conll 421 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P118388.conll 422 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 423 1(u) 1(u)[ten] NU 1(u) ten ['NU'] ['num']
P118388.conll 424 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P118388.conll 425 gin2 gig[unit] N gig unit ['N'] ['n']
P118388.conll 426 szunigin szunigin[total] N szunigin total ['N'] ['n']
P118388.conll 427 6(asz) 6(asz)[one] NU 6(asz) one ['NU'] ['num']
P118388.conll 428 1(barig) 1(bariga)[unit] N 1(bariga) unit ['N'] ['n']
P118388.conll 429 1(ban2) 1(ban)[unit] N 1(ban) unit ['N'] ['n']
P118388.conll 430 9(disz) 9(disz)[one] NU 9(disz) one ['NU'] ['num']
P118388.conll 431 ga-UD@g _[sila.kak.cheese] PN _ sila-kak-cheese ['PN'] "['pn', 'np']"
P118388.conll 432 gur gur[unit] N gur unit ['N'] ['n']
P118388.conll 433 szunigin szunigin[total] N szunigin total ['N'] ['n']
P118388.conll 434 7(asz) 7(asz)[one] NU 7(asz) one ['NU'] ['num']
P118388.conll 435 1(barig) 1(bariga)[unit] N 1(bariga) unit ['N'] ['n']
P118388.conll 436 5(ban2) 5(ban)[unit] N 5(ban) unit ['N'] ['n']
P118388.conll 437 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P118388.conll 438 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 439 ga-szex(SIG7)-a _[yellowed.milk] DN _ yellowed-milk ['DN'] "['dn', 'np']"
P118388.conll 440 gur gur[unit] N gur unit ['N'] ['n']
P118388.conll 441 i3-nun-bi _[its.butter.oil] N.3-SG-NH-POSS.ABS _ its-butter-oil "['N', '3-SG-NH-POSS', 'ABS']" "['n', '3-sg-nh-poss', 'abs']"
P118388.conll 442 1(barig) 1(bariga)[unit] N 1(bariga) unit ['N'] ['n']
P118388.conll 443 5(ban2) 5(ban)[unit] N 5(ban) unit ['N'] ['n']
P118388.conll 444 2/3(disz) 2/3(disz)[one] NU 2/3(disz) one ['NU'] ['num']
P118388.conll 445 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 446 5(disz) 5(disz)[one] NU 5(disz) one ['NU'] ['num']
P118388.conll 447 gin2 gig[unit] N gig unit ['N'] ['n']
P118388.conll 448 ga-UD@g-bi _[its.kak.cheese] N _ its-kak-cheese ['N'] ['n']
P118388.conll 449 2(barig) 2(bariga)[unit] N 2(bariga) unit ['N'] ['n']
P118388.conll 450 4(ban2) 4(ban)[unit] N 4(ban) unit ['N'] ['n']
P118388.conll 451 6(disz) 6(disz)[one][-sze] NU 6(disz) one ['NU'] ['num']
P118388.conll 452 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 453 7(disz) 7(disz)[one][-sze] NU 7(disz) one ['NU'] ['num']
P118388.conll 454 1/2(disz) 1/2(disz)[one] NU 1/2(disz) one ['NU'] ['num']
P118388.conll 455 gin2 gig[unit] N gig unit ['N'] ['n']
P118388.conll 456 szunigin szunigin[total] N szunigin total ['N'] ['n']
P118388.conll 457 8(asz) 8(asz)[one] NU 8(asz) one ['NU'] ['num']
P118388.conll 458 3(ban2) 3(ban)[unit] N 3(ban) unit ['N'] ['n']
P118388.conll 459 7(disz) 7(disz)[one][-sze] NU 7(disz) one ['NU'] ['num']
P118388.conll 460 1/3(disz) 1/3(disz)[one] NU 1/3(disz) one ['NU'] ['num']
P118388.conll 461 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 462 9(disz) 9(disz)[one] NU 9(disz) one ['NU'] ['num']
P118388.conll 463 1/2(disz) 1/2(disz)[one] NU 1/2(disz) one ['NU'] ['num']
P118388.conll 464 gin2 gig[unit] N gig unit ['N'] ['n']
P118388.conll 465 i3-nun inun[ghee] N inun ghee ['N'] ['n']
P118388.conll 466 gur gur[unit] N gur unit ['N'] ['n']
P118388.conll 467 szunigin szunigin[total] N szunigin total ['N'] ['n']
P118388.conll 468 9(asz) 9(asz)[one] NU 9(asz) one ['NU'] ['num']
P118388.conll 469 4(barig) 4(bariga)[unit] N 4(bariga) unit ['N'] ['n']
P118388.conll 470 1(ban2) 1(ban)[unit] N 1(ban) unit ['N'] ['n']
P118388.conll 471 7(disz) 7(disz)[one][-sze] NU 7(disz) one ['NU'] ['num']
P118388.conll 472 1/3(disz) 1/3(disz)[one] NU 1/3(disz) one ['NU'] ['num']
P118388.conll 473 sila3 sila[unit] N sila unit ['N'] ['n']
P118388.conll 474 2(disz) 2(disz)[one] NU 2(disz) one ['NU'] ['num']
P118388.conll 475 1/2(disz) 1/2(disz)[one] NU 1/2(disz) one ['NU'] ['num']
P118388.conll 476 gin2 gig[unit] N gig unit ['N'] ['n']
P118388.conll 477 ga-UD@g _[kak.cheese] PN _ kak-cheese ['PN'] "['pn', 'np']"
P118388.conll 478 gur gur[unit] N gur unit ['N'] ['n']
P118388.conll 479 zi-ga-am3 zig[expend]-a[-ø]-am NF.V.PT.ABS.COP-3-SG zig expend "['NF', 'V', 'PT', 'ABS', 'COP-3-SG']" "['nf', 'vblex', 'pt', 'abs', 'cop-3-sg']"
P118388.conll 480 la2-ia3 la'u[arrears] N la'u arrears ['N'] ['n']
P118388.conll 481 3(asz) 3(asz)[one] NU 3(asz) one ['NU'] ['num']
