,file,sux_sentence,eng_tranlation_reference,eng_rule_based_translation,eng_nn_based_translation,rule_bleu,nn_bleu
125,P101286.conll,5(disz) sila3 kasz 5(disz) sila3 ninda 2(disz) sa szum2 3(disz) gin2 i3 2(disz) gin2 naga lu2-banda3{da} 5(disz) sila3 kasz 5(disz) sila3 ninda 2(disz) sa szum2 3(disz) gin2 i3 2(disz) gin2 naga bi2-zu 2(ban2) kasz 2(ban2) ninda 2(disz) sa szum2 1(u) gin2 i3 2(disz) gin2 naga dingir-sukkal 3(disz) sila3 kasz 2(disz) sila3 ninda 2(disz) sa szum2 3(disz) gin2 i3 2(disz) gin2 naga nu-ur2-{d}iszkur 3(disz) sila3 kasz 2(disz) sila3 ninda 2(disz) sa szum2 3(disz) gin2 i3 2(disz) gin2 naga nig2-{d}ba-ba6 3(disz) sila3 kasz 2(disz) sila3 ninda 2(disz) sa szum2 3(disz) gin2 i3 2(disz) gin2 naga lu2-{d}nanna szunigin 5(ban2) la2 1(disz) sila3 kasz 3(ban2) 6(disz) sila3 ninda 1(u) 2(disz) sa szum2 1/3(disz) sila3 5(disz) gin2 i3 1(u) 2(disz) gin2 naga u4 3(u)-kam iti {d}dumu-zi ,Szusuen strong king king of Urim king of the four quarters,day month beer day month one bread bundle one garlic unit one oil unit potash lubanda day month beer day month one bread bundle one garlic unit one oil unit potash bi2 <vble> unit beer unit one bread bundle ten garlic unit one oil unit potash <n> one secretary month one beer month one bread bundle one garlic unit one oil unit potash <np> one month one beer month one bread bundle one garlic unit one oil unit potash nigbaba one month one beer month one bread bundle one garlic unit one oil unit potash lunanna total seal one unit month beer one day month ten bread one bundle one garlic month day unit ten oil one unit potash his is of ten day month in dumuzi,5 sila3 beer 5 sila3 bread 2 bundles onions 3 shekels oil 2 shekels alkaliplant for Lubanda,0.4436643908456948,0.0
126,P315976.conll,pisan-dub-ba kiszib3 lu2 nig2-dab5 ensi2-ka-ne nu-dub2 in-gal2 ,Szusuen strong king king of Urim king of the four quarters,filing_basket unit person requisitions of <n> not dub2 in <np>,Basketoftablets sealed documents of dab Dadamu,5.224081268759072,4.2631635386103275
127,P458650.conll,{d}i-bi2-{d}suen lugal kal-ga lugal uri5{ki}-ma lugal an ub-da limmu2-ba gu-du-du dub-sar dumu da-da-ga ensi2 umma{ki} ARAD2-zu ,Szusuen strong king king of Urim king of the four quarters,ibbisuen intercalary_month month intercalary_month year intercalary_month an <n> king gududu scribe child dadaga bread king an,IbbiSuen strong king king of Ur,6.007028535336888,28.2200188850411
128,P114895.conll,4(gesz2) 8(disz) ku6 gab2-IL2 1(u) 3(disz) gurusz u4 1(disz)-sze3 ma2 muszen 2(u) 2(disz) gurusz u4 1(disz)-sze3 zi-ga didli mu 1(disz)-kam 1(gesz'u) 1(u) la2 1/2(disz) ku6 gab2-IL2 3(gesz'u) ku6 nun saga 2(gesz2) 5(u) la2 1(disz) gurusz u4 1(disz)-sze3 ma2 muszen 2(gesz2) 6(disz) gurusz u4 1(disz)-sze3 zi-ga didli mu 2(disz)-kam ku6 diri nu-dab5 al-ba-ni-du10 szu ba-ti iti ezem-{d}szul-gi mu kar2-har{ki} a-ra2 3(disz)-kam-asz ba-hul-ta iti ezem-{d}ba-ba6 mu kar2-har{ki} a-ra2 3(disz)-kam-asz ba-hul-sze3 ,Szusuen strong king king of Urim king of the four quarters,sity king fish ten basket one male towards one day ship muszen ten one male towards one day several ependiture his is of one year si_hundred ten unit place fish si_hundred basket fish nun good sity ten one unit male towards one day ship muszen sity one male towards one day several ependiture his is of one year fish unit worker hoeing <np>of <np> du10 at hand was n him month in ezemszulgir year of <np> his is of one times was destroyed from month in ezembaba year of <np> his is of one times was destroyed to,48 male laborer workdays mudwall raised,1.311379682328366,0.0
129,P109995.conll,pisan-dub-ba nig2-ka9-ak si-i3-tum lu2 nig2-dab5 sza3 nigin6-ke4-ne u3 gar-ra ninda e3-a i3-gal2 mu {gesz}gu-za {d}en-lil2-la2 ba-dim2 ,Szusuen strong king king of Urim king of the four quarters,filing_basket account balance person requisitions heart nigin6 ke4 ne and <vble> left bread he ni in year chair of enlil was created,Basketoftablets accounts deficits of Nigdugani of Enlil,2.5859978870845364,7.929446600357254
130,P416415.conll,1(disz) udu niga bara2-an-na 2(disz) udu niga 3(disz)-kam us2 3(disz) udu niga 4(disz)-kam us2 {d}nanna 1(disz) masz2-gal niga 4(disz)-kam us2 dub-la2-mah uzu-a-bala 2(disz) udu niga 2(disz) masz2-gal niga gu4-e-us2-sa ezem-an-na 2(disz) udu niga 4(disz)-kam us2 du6-ur3 2(disz) udu niga 3(disz)-kam us2 2(disz) udu niga n-kam us2 {d}nun-gal 1(disz) udu niga dub-la2-mah 1(disz) udu niga gu4-e-us2-sa AN-dur 1(disz) udu niga ... {d}szul-gi TUR ... n ... da-an-da-an-da n ... {d}nin-gal ... n gu4-e-us2-sa {d}nin-uri5{ki} n ... {d}szu-{d}suen-ki-ag2-... n ... 1(disz) udu niga ...-kal-la 2(disz) udu niga ... {d}nin-ku3-nun-na 2(disz) udu niga 2(disz)-kam us2 {d}gu-la 1(disz) udu niga 1(disz) sila4 {d}nin-e2-gal giri3 {d}suen-a-bu-szu sagi u4 2(u) 8(disz)-kam ki a-ba-{d}en-lil2-gin7-ta ba-zi sza3 uri5{ki}-ma giri3 ur-{d}szul-gi-ra szar2-ra-ab-du iti u5-bi2-gu7 mu {d}szu-{d}suen lugal uri5{ki}-ma-ke4 na-ru2-a-mah {d}en-lil2 {d}nin-lil2-ra mu-ne-du3 4(u) ,Szusuen strong king king of Urim king of the four quarters,one sheep barley bara2 <np> n one stone_weight sheep followed his is of one barley one sheep followed his is of one barley nanna one billy_goat followed his is of one barley towards magnificent_tower body <np> <np> la one sheep one barley billy_goat barley lowest_quality in ezemanna one sheep followed his is of one barley one of cultic_mound sheep followed his is of one barley one sheep followed his is of _ barley { d} nun big one sheep barley towards magnificent_tower one sheep barley lowest_quality an dur one sheep barley small szulgir n unknown <np> n unknown <np> n unknown n ningal n lowest_quality <np>of urim n loved seal n one sheep barley <np> one sheep barley towards ninkunun one stone_weight sheep followed his is of one barley gula one sheep one barley lamb for ninegal foot suenabuszu cup_bearer ten day semolina day from abaenlilgin and bazi heart year foot of urszulgir <np> of administrator month in ubigu year seal intercalary_month of urim magnificent_stele enlil for ninlil a it for them ten,1 sheep barleyfed for Dublama 2 sheep barleyfed 3 mana wool for ANdur 1 lamb for Nanna,0.5474643043686248,0.0
131,P116240.conll,pisan-dub-ba a-sza3 du3-du3-a lu2 mar-sa sa12-du5 ka-guru7 szandana dub-sar gu4 udu giri3-se3-ga e2 {d}nin-gir2-su u3 {d}ba-ba6 aga3-us2 ensi2 i3-du8-me ma2-u4-zal-la i3-gal2 ,Szusuen strong king king of Urim king of the four quarters,filing_basket field <np> person shipyard land_recorder supervisor gardenner scribe o sheep attendant house ningirsu and <np> soldier bread of doorkeeper me ship passed day he ni in,Basketoftablets allocation of the field of the shipyard of you,2.102489520884373,21.176338257215356
132,P107220.conll,3(gesz2) 1(u) 9(disz) ninda gid2 1(disz) 1/2(disz) kusz3 dagal i3-hi 4(disz) kusz3 sukud 1(disz) ninda-na 1/2(disz) sar-ta kin-bi 1(gesz2) 3(u) 9(disz) 1/2(disz) sar gurusz 1(disz)-e 3(disz) 2/3(disz) gin2 1(disz) 5(disz) sze-ta a2-bi 2(gesz'u) 6(gesz2) 3(u) 2(disz) gurusz u4 1(disz)-sze3 gurusz 1(disz)-e a2-ni 6(disz) sila3-ta sze-bi 3(u) 1(asz) 4(barig) 1(ban2) 2(disz) sila3 gur lu2 hun-ga2-me 1(disz) 1/2(disz) ninda gid2 1(disz) 1/2(disz) kusz3 dagal 4(disz) kusz3 sukud kin-bi 2/3(disz) sar 5(disz) gin2 gan-tusz-me im du8-a gid2-da {gesz}kiri6 {d}ba-ba6-inim-si-sa2-a sza3 gar-szum{ki}-ka giri3 ur-{d}ba-ba6 dumu szabra-e2 lugal-mu-su-da u3 lugal-{d}ba-ba6 dumu ur-{d}lamma mu {d}i-bi2-{d}suen lugal ,Szusuen strong king king of Urim king of the four quarters,sity ten one bread one length place <n> wide mied oil one <n> sukud one bread stone_weight place from unit that work <vble> it on there sity ten one place unit male <num> one one one unit day from barley si_hundred its labor sity ten one male towards one day male <num> <num>of <np> one from unit ten its barley one unit one unit month unit hired person me one place bread one length place <n> wide one <n> sukud that work <vble> it on there one unit day unit gan tusz me spread clay lengthened orchard <np> word si bundle <np> heart gar szum{} day mouth foot urbaba child chief_administrator for <np> 2 mine king su unknown and intercalary_month <np> child urlamma year ibbisuen intercalary_month,Wailing and lamentation uplum lice scabies nbum lice and parasites I dry outshrink from hunger and thirst,0.4471925789303584,0.0
133,P458027.conll,ur-{d}suen dub-sar dumu ur-{gesz}gigir ,Szusuen strong king king of Urim king of the four quarters,ursuen scribe child urgigir,UrSuen scribe son of Urgigir,0.0,3.5818229980362806
134,P458737.conll,{d}szu-{d}suen lugal kal-ga lugal uri5{ki}-ma lugal an ub-da limmu2-ba lu2-{d}szul-gi dub-sar dumu da-da ARAD2-zu ,Szusuen strong king king of Urim king of the four quarters,seal intercalary_month month intercalary_month year intercalary_month an <n> king luszulgir scribe child dada an,Suen strong king king of Ur,4.091835210594452,28.2200188850411
135,P107495.conll,pisan-dub-ba nig2-ka9-ak ab-ba-mu giri3 a-tu ,Szusuen strong king king of Urim king of the four quarters,filing_basket account of abbamu foot atu,Basketoftablets accounts of Abbamu via Atu,4.2631635386103275,4.2631635386103275
136,P427603.conll,3(gesz2) 3(u) sig4 sza-at-i3-li2 ($ blank space $) 3(gesz2) 3(u) 2(gesz2) 2(u) la-hu-tum ($ blank space $) 2(gesz2) 2(u) nam-1(u) a-hu-ni szunigin 1/3(disz) sar 9(disz) gin2 igi-6(disz)-gal2 sig4 us2-bi 1(gesz2) 3(u) ninda a2 1(gesz2) 1(u) 2(disz)-ta geme2-bi 4(disz) 5(u) 1(disz) 2/3(disz) gin2 u4 1(disz)-sze3 sze 3(disz) sila3-ta ba-hun sze-bi 1(u) 4(disz) 1/2(disz) sila3 5(disz) gin2 a2 sig4 ga6-ga2 e2-ki-ba-gar-ra pi5-sza-ah-dingir mu-kux(DU) me-e2-a giri3 {d}iszkur-tillat iti ezem-me-ki-gal2 mu {d}szu-{d}suen lugal-e na-ru2-a-mah {d}en-lil2 {d}nin-lil2-ra mu-ne-du3 ,Szusuen strong king king of Urim king of the four quarters,sity ten brick sza <np> t oil li2 (/ $$ <n> space <n> sity ten sity ten la hufrom <np> (/ $$ <n> space <n> sity ten <num> for ahuni one total one unit one unit followed brick that he <vble> it on there sity ten bread <num> sity ten from one one its female_worker ten one one unit towards one day one barley from unit was hired ten its barley one place month day unit <num> carried brick house in its place <vble> pi5 sza <np> h <n> year <vble> (quality_designation ) mefor <np> 2 <np> foot { d} iszkur tillat month in ezemmekigal year seal king magnificent_stele enlil for ninlil a it for them,215 workdays,0.4858274483457249,0.0
137,P470064.conll,9(asz) sze gur sa2-du11 {d}szara2 szu-palil2 gu2-edin-na-ta ki e2-gal-e-si-<ta> ha-la szu ba-ti iti sze-sag11-ku5-ta iti nesag-sze3 mu us2-sa sza-asz-ru{ki} ba-hul ha-la dumu lugal-e2-mah lu2 lunga {d}szara2 ,Szusuen strong king king of Urim king of the four quarters,one barley unit offerings szara at hand palil2 of guedina unknown day of egalesi unknown for hala at hand was n him month from szesagku month towards first_fruit_offering followed year szaszru place for hala child intercalary_month for <np> 2 great person of brewer szara,9 gur barley regular offering of ara of Kian 6 years the royal measure,2.161801806827764,9.32736723844609
138,P432162.conll,x x '. nin-a-ni-ir '. da-ra-am-uri5{ki}-am '. dumu-munus a-pil-ki-in '. lugal ma-ri2{ki}-ka '. e2-gi4-a '. ur-{d}namma '. lugal uri5{ki}-ma ,Szusuen strong king king of Urim king of the four quarters,' for his lady ir ' unknown <np> <np> m of urim <np> m ' daughter a pil day in ' intercalary_month of <np> ' mouth house repay <np> ' urnamma ' intercalary_month year,Spending time eating way too much having horrible diarrhea You may be able to croakchew when you stand in the plain towards him The king of Ur the watery deep Belowfrom the earth,2.8024303261385577,6.960941621838149
139,P432127.conll,{d}nanna dumu-sag {d}en-lil2-la2 lugal-a-ni ur-{d}namma nita kal-ga lugal uri5{ki}-ma lugal ki-en-gi ki-uri-ke4 lu2 e2 {d}nanna in-du3-a nig2-ul-li2-a-ke4 pa mu-na-e3 mu-na-e3 gaba a-ab-ka-ka ki-sar-a nam-ga-esz8 bi2-silim ma2 ma2-gan szu-na mu-ni-gi4 ,Szusuen strong king king of Urim king of the four quarters,nanna child head of enlil intercalary_month <np>of <np> urnamma male month intercalary_month year intercalary_month kiengi of kiuri ke4 person house that nanna built him <n> ul li2 <np> ke4 branch year stone_weight for <np> 3 year stone_weight for <np> 3 frontier a <np> b mouth mouth day unit <np> <n> milk for <np> sz8 bi2 silim ship ship gan on his szuna his <n> repay,For Nanna the firstborn son of Enlil his master UrNamma king of Ur and king of Sumer and Akkad he returned to him,1.4606376323968784,17.48169162039577
140,P209263.conll,1(disz) 1/2(disz) ninda gid2 3(disz) kusz3 dagal 2(disz) kusz3 bur3 a-sza3-bi 2/3(disz) sar 5(disz) gin2 1/2(disz) ninda 4(disz) kusz3 gid2 4(disz) kusz3 dagal 2(disz) 1/3(disz) kusz3 bur3 a-sza3-bi 2/3(disz) sar la2 1(disz) gin2 2(disz) ninda gid2 4(disz) kusz3 dagal 1(disz) 2/3(disz) kusz3 bur3 a-sza3-bi 1(disz) sar 6(disz) 2/3(disz) gin2 2(disz) ninda gid2 4(disz) kusz3 dagal 1(disz) kusz3 bur3 a-sza3-bi 2/3(disz) sar 3(disz) 1/2(disz) ninda 3(disz) kusz3 gid2 4(disz) kusz3 dagal 2(disz) kusz3 bur3 a-sza3-bi 2(disz) 1/2(disz) sar 1/2(disz) ninda 1(disz) kusz3 gid2 2(disz) 2/3(disz) kusz3 dagal 1(disz) 1/3(disz) kusz3 bur3 a-sza3-bi 1(u) 1/3(disz) gin2 1/2(disz) ninda gid2 3(disz) kusz3 dagal 2(disz) kusz3 bur3 a-sza3-bi 1(u) 5(disz) gin2 1/2(disz) ninda gid2 3(disz) kusz3 dagal 1(disz) 1/3(disz) kusz3 bur3 a-sza3-bi 1(u) gin2 1(disz) 1/2(disz) ninda 2(disz) kusz3 gid2 nu-ak 1(disz) ninda 1(disz) kusz3 gid2 3(disz) kusz3 dagal 1(disz) 2/3(disz) kusz3 bur3 a-sza3-bi 1/3(disz) sar 7(disz) gin2 8(disz) gin2 DUB-la2 szunigin 6(disz) 2/3(disz) sar 1(disz) gin2 kin sahar im-du8-a e2 nig2-lagar-ka ,Szusuen strong king king of Urim king of the four quarters,one place bread one length <n> wide one <n> bur3 that field <vble> it on there one unit day unit place one bread <n> one length <n> wide one one <n> bur3 that field <vble> it on there one unit one unit one unit bread one length <n> wide one one <n> bur3 that field <vble> it on there one one unit one one unit bread one length <n> wide one <n> bur3 that field <vble> it on there one one unit place one bread <n> one length <n> wide one <n> bur3 that field <vble> it on there one place unit place one bread <n> one length one <n> wide one one <n> bur3 that field <vble> it on there ten one unit place bread one length <n> wide one <n> bur3 that field <vble> it on there ten day unit place bread one length <n> wide one one <n> bur3 that field <vble> it on there ten one unit place one bread <n> not length <np> k one one bread <n> one length <n> wide one one <n> bur3 that field <vble> it on there one one unit unit king unit <vble> <np> one total one one unit unit work of earth wall house <n> <np> gar mouth,1 12 ninda 3 cubits the width 2 23 cubits the depth,0.4508908832031846,4.789232204309912
141,P429958.conll,pisan-dub-ba nig2-ka9-ak e2 egir ...-x{ki}-x ... ... ... x szu x x ur-nigar{gar} x i3-gal2 mu {d}amar-{d}suen lugal ur-bi2-lum{ki} mu-hul ,Szusuen strong king king of Urim king of the four quarters,filing_basket account house <n> {} day at hand urnigar ni in year amarsuen intercalary_month he n urbilum,Basketoftablets accounts of the house of cantorship have been propped against the wall Urnigar received year AmarSuen is king Urbilum destroyed,0.0,13.633991645173948
142,P204751.conll,pisan-dub-ba x-da i3-gal2 mu ,Szusuen strong king king of Urim king of the four quarters,filing_basket unknown ni in year,Basketoftablets are here year,0.0,0.0
143,P424381.conll,1(u) 6(disz) gurusz u4 2(disz)-sze3 umma{ki}-ta du6-gesz-i3-ka-sze3 ma2 su3 gid2-da u4 2(disz)-sze3 sze gesz e3-a u3 ma2-a si-ga u4 1(disz)-sze3 i7 sal4-la{ki}-asz ma2 gid2-da u4 3(disz)-sze3 sze ba-al-la sze bala-a u3 guru7-a im-ur3-ra ugula ur-{d}szakkan kiszib3 ur-{d}szara2 mu en ga-esz{ki} ba-hun ur-{d}szara2 dub-sar dumu szesz-kal-la ,Szusuen strong king king of Urim king of the four quarters,ten one male towards one day from umma du6 sesame mouth of <np> emptied ship lengthened towards one day barley left tree and loaded in ship towards one day river sal4 <np>{}day <np> sz lengthened ship towards one day transferred barley barley of ta and in store level_off clay overseer for urszakkan unit urszara year he was hired priest of gaesz urszara scribe child szeszkala,16 laborers for 2 days from Umma to Dugei an empty boat towed,1.4606376323968784,0.0
144,P432267.conll,{d}amar-{d}suen lugal kal-ga lugal uri5{ki}-ma lugal an ub-da limmu2-ba-ke4 ki en-nu-ga2 uri5{ki}-ma mu-na-du3 ki en-nu-ga2-ba {d}amar-{d}suen ki-ag2 {d}nanna mu-bi-im ,Szusuen strong king king of Urim king of the four quarters,amarsuen intercalary_month month intercalary_month year intercalary_month an <n> king ke4 day for ennu house year n it for him day for ennu house <np> loved amarsuen nanna his is its name clay,AmarSuen strong king king of Ur and,1.7713202713019989,31.21013801670771
145,P382205.conll,1(gesz2) 1(u) 4(disz) 1/2(disz) gurusz u4 1(disz)-sze3 GAN2 ur-{gesz}gigir szabra 1(gesz2) 3(u) 4(disz) gurusz u4 1(disz)-sze3 GAN2 ur-{gesz}gigir nu-banda3-gu4 2(gesz2) 2(u) 7(disz) gurusz u4 1(disz)-sze3 GAN2 lugal-gu4-e gi zex(SIG7)-a gi ku5-a u3 {u2}hirinx(KWU318)-na zex(SIG7)-a a-sza3 a-gesztin-na ugula lu2-giri17-zal kiszib3 szesz-kal-la dumu da-da iti dal iti szu-numun mu en-mah-gal-an-na {d}nanna ba-hun lugal-nig2-lagar-e dub-sar dumu da-da ,Szusuen strong king king of Urim king of the four quarters,sity ten one place male towards one day field urgigir sity chief_administrator ten one male towards one day field urgigir sity o_overseer ten one male towards one day field intercalary_month <np>for <np> reed ze()class_of_worker <np> reed <vble> and { grass} hirin( kwu318) stone_weight ze()class_of_worker <np> field a vine stone_weight overseer lugirizal unit szeszkala child dada month in dal month in szunumun year enmahgalana nanna was hired of lugalniglagare scribe child dada,86 male laborer 12 workdays mudwall raised,0.7948436855948083,0.0
146,P319075.conll,a2-pa5 na-ba-sa2-ta 1(gesz2) 3(u) ninda gid2 1(disz) kusz3 dagal 1(disz) kusz3 sukud a-sza3 7(disz) 1/2(disz) sar 1(gesz2) ninda gid2 1(disz) kusz3 dagal 2(disz) kusz3 sukud a-sza3 2(u) sar a-pi4-sal4 x ... 2(u) ... a-sza3 ... 1(u) 2(disz) x ... a ... a ... '. ... '. 5(disz) '. a-sza3 4(disz) 1/2(disz) sar 5(disz) gin2 '. e a-sza3 pirig-tur-gin7-DU-sze3 '. szunigin 8(gesz2) 5(u) ninda gid2 '. szunigin 1(gesz2) 5(u) 8(disz) 1/2(disz) sar kin sahar u3 u2-sag11 '. e a-sza3 lugal-mu10-us2-sa2 gaba a-gesztin-na-ka '. e ki-sumun-na gid2-da '. ugula sanga {d}dumu-zi u3 sanga {d}nin-DAR-a mu gu-za {d}en-lil2-la2 ba-dim2 ,Szusuen strong king king of Urim king of the four quarters,<num> pa5 nabasa sity unknown ten bread one length <n> wide one <n> sukud one field place sity unit bread one length <n> wide one <n> sukud ten field unit a pi4 sal4 ten ten field one a a ' ' ' day one field place unit day unit ' e field pirig small gin7 quality_designation of <np> ' sity total ten bread ' length sity total ten king place unit work of earth and grass sag11 ' e field intercalary_month <np> 10 followed bundle frontier a vine stone_weight mouth ' e <vble> day lengthened ' overseer temple_administrator in dumuzi and temple_administrator <np> dar <np> year chair of enlil was created,From the side of the Nabasa canal 9 ninda the length 1 cubit the width 1 cubit the height the volume 2 12 sar,1.1574454596882733,7.082426993557399
147,P480699.conll,iti sze-sag11-ku5 mu {d}szu-{d}suen lugal uri5{ki}-ma-ke4 ma2 dara4-abzu {d}en-ki-ka bi2-in-du8 ,Szusuen strong king king of Urim king of the four quarters,month in szesagku year seal intercalary_month of urim ship dara4 <np> bzu he <vble> of enkik,month Harvest year The ShuSuen king of Ur the boat named IbexofAbzu caulked,6.007028535336888,17.889084492396297
148,P458818.conll,{d}szu-{d}suen nita kal-ga lugal uri5{ki}-ma lugal an ub-da limmu2-ba ur-dub-la2-mah aga3-us2 lugal dumu ARAD2-x ARAD2-zu ,Szusuen strong king king of Urim king of the four quarters,seal male month intercalary_month year intercalary_month an <n> king great urdubla soldier intercalary_month child slave an,Suen strong man king of Ur Urdublama greatsoldier,3.5718005371235004,20.248297358695584
149,P205489.conll,pisan-dub-ba e2-szu-szum2-ma usz-bar lu2-x e2 usz-bar e2-gal u3 e2 usz-bar nin-dingir {d}ba-ba6 lu2-inim-nig2-sa6-ga sza3 gir2-su{ki} i3-gal2 mu ,Szusuen strong king king of Urim king of the four quarters,filing_basket house of consignment weaver person house weaver palace and house weaver <n> <n> <np> person word of <np> g2 sa6 milk heart of girsu ni in year,Basketoftablets reports of doctors and female weavers,3.4084979112934852,4.714877157589494
150,P432239.conll,{d}nin-dar-a lugal uru16 x ... lugal-a-ni nam-ti {d}szul-gi nita kal-ga lugal uri5{ki}-ma lugal ki-en-gi ki-uri-ka-sze3 {d}szul-gi-ki-ur5-sa6-kalam-ma-ka lu2 {gesz}tag-ga-ni alan-a-ni mu-du2 alan-na {d}szul-gi a2 szum2-ma {d}nin-dar-a zi-sza3-gal2 iri-na mu-bi x x x x za x x x KA bur-ra ki an-na-ka ab2-ba szu tum3 u4 ezem-ma-ka e2 {d}nin-mar{ki}-ka sag kisal-la dab5-ba 5(asz) dug dida 7(asz) dug kasz 1(barig) 1(ban2) zi3 lugal 1(disz) gada ga-dul9 1(disz) gada gu-za {gesz}dar-du3 {gesz}erin u3 gab2-ra {gesz}erin 7(disz) ma-na a-ra2 2(disz)-am3 1(gesz'u) la2 1(u) ku6 al-dar-ra 1(asz) mun gur lugal 1(asz) naga gur dug sila3 |IGIxX| 1(asz) ku3 ... ku6 ab-ba har ku3-x 1(asz) dug i3-x x nig2-ba gaszam-kam gir2-su{ki} sze il2-la-ka ma2 szu du7-a gu2-ab-ba{ki}-ta du8-dam nam-lu2-be6-lu5-da e2-ta izi la2-a gaszam-kam bala u4 1(u) u3 igi-3(disz)-gal2 e2 ki-es3-sa{ki}-ga e2 gir2-su{ki}-ka igi-3(disz)-gal2 ma2 esz3 ge6 zal u3 ma2 kar-e!(BUR) tag-da-bi nig2-ba 5/6(disz){sza}-bi ma2 nigin9-bar-sze3 de6-a-bi nig2-dab5-bi lu2 nu-da-tuku ur2 gu4 udu e2-gal e2-sag u3 bara2 {d}nin-gir2-su-ka nam-szita4 kislah szuku a-gub2-bi e2-sag udu e2-gal ur2 udu ama siki 5(disz) sila3 i3-nun 1(barig) zu2-lum lugal n(disz) 1(ban2) ga-ar3 1(ban2) ga 1(u) sila3 gesztin n(disz) {gesz}pesz3 sze-er-gu 4(disz) {gesz}haszhur sze-er-gu ninda kaskal gu2-ab-ba{ki}-sze3 nig2-dab5 gaszam-kam a-sza3 ambar tur a-sza3 ki-mu-ra a-sza3 gesz-gi tur a-sza3 a-gesztin-na a-sza3 x-gi4-a giri3-gen-na gaszam-kam udu e2 lah5 masz2 inim-ma nig2-dab5 gaszam-kam u4 ul-li2-a-sze3 lu2 gesz udun i3-na-szum2-da lu2-ba {d}lamma-a-ni he2-me mu-mu he2-pa3-de3 en3-mu he2-<tar>-re ,Szusuen strong king king of Urim king of the four quarters,<np> dar <np> intercalary_month uru16 intercalary_month <np>of <np> life szulgir male month intercalary_month year intercalary_month kiengi of kiuri mouth of <np> szulgir day ur5 sa6 kalam ma mouth part_of_loom person milk of <np> statue <np>of <np> year du2 statue stone_weight szulgir <num> of garlic <np> dar <np> <vble> heart <np> city stone_weight his is its name unknown mouth <n> <np> day of an mouth cow <np> at hand <vble> day festival ma mouth house of <np> head kisal <np> one seize pot one sweet_wort pot beer unit unit flour one intercalary_month fla milk dul9 one fla { chair tree} dar quality_designation cedar and of rider one cedar unit his is one times si_hundred ten unit fish hoeing dar <np> one salt unit one intercalary_month potash unit pot month |igix| one silver fish father har one silver pot of <np> gift <n>his is of _ of girsu barley il2 <np> mouth ship in_working_order at hand of guabba unknown du8 spouse <n> person be6 lu5 unknown from house izi entrusted <n>his is of _ in turn ten day and <num> house day for <np> s3 {bundle} day milk house of girsu <num> ship black shrine zal and ship <n>for <np>!( <n>) <vble> that unknown <vble> it on there gift <num> ship nigin9 <np> rof <np> brought that he <vble> it on there that requisitions <vble> it on there not person acquired unknown ur2 o sheep palace house head and bara2 ningirsu mouth <n> <n> kislah prebend_land a gub2 that he <vble> it on there house head sheep palace ur2 sheep <n> wool day month ghee unit date intercalary_month <n> unit cheese unit ten milk month vine <n> fig one string <n> string bread towards journey of guabba of <np> requisitions <n>his is of _ field <np> small field day <np> <np> field tree small reed field a vine stone_weight field repay <np> went foot <n>his is of _ sheep house lah5 goat word ma requisitions <n>his is of _ day ul li2 <np>of <np> person tree udun oil stone_weight garlic unknown person <np> { d} lamma <np>of <np> he2 me year <np> he2 pa3 de3 word <np> he2 asked,For Nindara the powerful man the outer district of Suen his master and the life of ulgi,0.26509945516676414,7.655512224890475
151,P430353.conll,{d}szu-{d}suen lugal kal-ga lugal uri5{ki}-ma lugal an ub-da limmu2-ba lu2-{d}nin-szubur dub-sar dumu lugal-a2-zi-da ARAD2-zu ,Szusuen strong king king of Urim king of the four quarters,seal intercalary_month month intercalary_month year intercalary_month an <n> king luninszubur scribe child lugalazida an,Suen strong king king of Ur,4.091835210594452,28.2200188850411
